1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0.833333333333333	1	0	0.555555555555556	0.444444444444444
1	0	1	0	1	1	1	1	0	1	1	1	0	0	0	0.833333333333333	0	1	0.222222222222222	0
1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
1	1	1	0	0	0	1	1	1	0	1	1	1	1	0	0.833333333333333	0	0	0	0
0	1	1	0	1	0	1	0	0	0	1	1	0	1	0	0.5	0	0	0	0
1	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0.333333333333333	0	0	0	0
1	1	1	1	1	1	1	0	1	1	0	0	0	1	0	0.666666666666667	0	0	0	0
1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0.5	0	0	0	0
1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0
1	1	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0
1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0.666666666666667	0.5	1	0.888888888888889	0.222222222222222
0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0.833333333333333	0	0	0	0
1	0	1	0	1	1	0	0	0	0	1	1	1	1	0	0.833333333333333	1	0.875	0.111111111111111	0
0	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0.5	0	0	0	0
1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0.833333333333333	0	1	0.333333333333333	0
1	1	1	0	1	1	1	1	0	0	1	0	1	0	0	0.666666666666667	0.25	0.875	0.777777777777778	0.222222222222222
1	1	0	1	1	1	1	0	0	0	1	0	0	1	0	0.833333333333333	0	0	0.111111111111111	0.222222222222222
1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0.333333333333333	0	0	0	0
1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0.833333333333333	0.5	0	0	0.222222222222222
1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0.833333333333333	1	1	0.666666666666667	0
1	1	0	1	0	0	1	1	1	1	1	1	0	0	0	0.833333333333333	0	0	0.222222222222222	0
0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0.5	0	0	0.333333333333333	0
1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0.666666666666667	0	0	0	0
1	0	1	0	0	0	0	1	0	1	0	1	0	1	0	0.833333333333333	0.125	0	0	0
1	1	1	1	1	0	1	1	0	0	0	1	0	1	0	0.833333333333333	0.125	0	0.222222222222222	0
1	1	0	0	1	0	1	1	1	0	0	1	0	1	0	0.666666666666667	0	0	0.111111111111111	0
1	0	1	1	0	1	1	1	0	0	1	1	0	1	0	0.666666666666667	1	0.5	0.222222222222222	0
1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0.666666666666667	0	0.125	0	0
1	1	0	1	1	1	1	1	0	0	1	1	0	0	0	0.666666666666667	0	0	0.111111111111111	0.222222222222222
1	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0.666666666666667	0	0.125	0.444444444444444	0
1	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0.666666666666667	0	0	0.111111111111111	0
0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0.666666666666667	0	0	0	0
1	1	1	1	0	1	1	1	0	0	0	1	0	1	0	0.666666666666667	0	0.5	0.111111111111111	0
1	0	1	1	1	1	1	1	1	0	1	0	1	1	0	0.833333333333333	0	0	0	0
1	1	0	1	1	1	1	1	0	0	1	0	0	0	0	0.666666666666667	0.25	0.25	0	0
1	0	1	1	1	1	1	1	0	1	0	1	0	0	0	0.333333333333333	0	0	0	0
1	1	1	1	0	1	1	1	1	1	0	1	0	0	0	0.666666666666667	0.25	0.5	0.333333333333333	0
1	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0.333333333333333	0.125	0	0	0
0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0.833333333333333	0.25	0.125	0.111111111111111	0.222222222222222
1	1	1	1	0	0	1	1	1	1	0	0	1	0	0	0.5	1	0.625	0.666666666666667	0.333333333333333
0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0.333333333333333	0.125	0.125	0	0
1	0	1	1	0	0	1	0	1	1	1	1	0	1	0	0.666666666666667	1	0.625	0.666666666666667	0.222222222222222
1	1	1	1	0	0	1	1	1	0	1	0	1	1	0	0.833333333333333	1	0.125	0.666666666666667	0.222222222222222
1	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0.833333333333333	0	0.875	0.333333333333333	0
1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0.125	0	0	0
